 latitude  |  longitude  |       speed        
 45.564703 | -122.558577 |             51.451
 45.563943 |  -122.55958 |             49.214
  45.56317 | -122.560608 |             51.451
  45.56239 | -122.561693 |             53.688
  45.56165 |  -122.56282 |             51.451
 45.560977 |  -122.56388 | 46.977000000000004
 45.560525 | -122.564695 |             33.555
 45.560578 |   -122.5654 |             24.607
    45.561 | -122.565645 |              22.37
 45.561165 |   -122.5656 |              4.474
  45.56117 | -122.565595 |                  0
 45.561188 | -122.565582 |                  0
 45.561263 |  -122.56549 |              4.474
 45.561228 | -122.565083 |             15.659
 45.561003 | -122.564448 |             24.607
  45.56072 | -122.563653 | 29.081000000000003
  45.56043 | -122.562932 |             26.844
 45.560202 | -122.562465 |             17.896
 45.560005 | -122.562078 |             15.659
 45.559758 | -122.561683 |             15.659
 45.559523 | -122.561677 |             11.185
 45.592678 | -122.504552 | 29.081000000000003
 45.592547 | -122.505475 |             33.555
 45.592765 |  -122.50652 |             38.029
 45.593023 | -122.507688 |             42.503
 45.593313 | -122.508973 | 46.977000000000004
 45.593645 | -122.510368 |             49.214
 45.594017 | -122.511832 |             53.688
 45.594403 |  -122.51332 |             53.688
 45.594792 | -122.514812 |             53.688
 45.595197 | -122.516312 | 55.925000000000004
  45.59561 | -122.517812 |             53.688
 45.596017 | -122.519303 |             53.688
 45.596428 | -122.520807 | 55.925000000000004
 45.596847 | -122.522345 | 55.925000000000004
 45.597268 | -122.523898 | 55.925000000000004
 45.597653 | -122.525447 | 55.925000000000004
 45.598015 | -122.526963 |             53.688
  45.59837 | -122.528455 |             53.688
 45.598722 | -122.529942 |             53.688
  45.59907 | -122.531398 |             51.451
 45.599415 |  -122.53284 |             51.451
  45.59977 |  -122.53433 |             53.688
 45.600138 | -122.535867 | 55.925000000000004
 45.600508 |  -122.53742 | 55.925000000000004
 45.600888 |  -122.53902 | 58.162000000000006
 45.601282 | -122.540607 | 58.162000000000006
  45.60169 | -122.542123 | 55.925000000000004
 45.602072 | -122.543527 |             51.451
 45.602422 | -122.544932 |             51.451
 45.602763 | -122.546358 |             51.451
 45.603445 | -122.549202 |             51.451
 45.603778 |  -122.55058 |             49.214
 45.604122 | -122.551887 | 46.977000000000004
 45.604417 | -122.553112 |             42.503
 45.604827 | -122.554015 |             35.792
 45.605503 | -122.554103 |             33.555
 45.605883 | -122.553353 |             33.555
 45.605605 | -122.552483 |             33.555
 45.604897 | -122.552123 |             38.029
 45.604048 |  -122.55187 |             42.503
    45.602 | -122.551448 |             49.214
  45.60065 | -122.551212 | 55.925000000000004
 45.599533 | -122.551013 |             53.688
 45.598445 | -122.550763 |             53.688
 45.597385 | -122.550467 |             51.451
 45.596347 | -122.550125 |             51.451
 45.595305 | -122.549725 |             51.451
 45.594243 | -122.549262 |             53.688
  45.59317 | -122.548737 | 55.925000000000004
 45.592093 | -122.548142 | 55.925000000000004
  45.59103 | -122.547492 | 55.925000000000004
