 latitude  |  longitude  | speed 
 45.642118 |  -122.61343 |     0
 45.638508 | -122.647547 |     0
 45.638508 | -122.647553 |     0
 45.635505 |  -122.65461 |     0
  45.63495 |   -122.6711 |     0
  45.63495 |   -122.6711 |     0
  45.63495 |   -122.6711 |     0
  45.63193 | -122.672743 |     0
 45.626575 |   -122.6717 |     0
 45.626575 |   -122.6717 |     0
 45.628633 | -122.670548 |     0
 45.632333 | -122.670472 |     0
 45.633038 |  -122.67044 |     0
 45.633193 | -122.658388 |     0
 45.638397 | -122.647788 |     0
 45.638283 | -122.645872 |     0
 45.637957 | -122.641923 |     0
 45.639337 | -122.623237 |     0
 45.640212 | -122.620182 |     0
 45.643955 |  -122.60557 |     0
 45.645052 | -122.598555 |     0
 45.649718 | -122.586075 |     0
 45.650907 |   -122.5837 |     0
 45.655755 | -122.588553 |     0
  45.65578 |  -122.58856 |     0
  45.65578 |  -122.58856 |     0
  45.65629 | -122.584362 |     0
 45.654527 | -122.588043 |     0
 45.654527 | -122.588043 |     0
 45.653263 | -122.586973 |     0
 45.653263 | -122.586973 |     0
 45.653263 | -122.586973 |     0
  45.65285 |  -122.58639 |     0
 45.644925 | -122.600455 |     0
 45.644242 |  -122.60473 |     0
 45.642367 | -122.612462 |     0
 45.642367 | -122.612462 |     0
 45.642367 | -122.612462 |     0
 45.641417 |  -122.61621 |     0
  45.63859 | -122.626007 |     0
 45.638068 | -122.641508 |     0
  45.63851 | -122.647697 |     0
 45.637242 | -122.650898 |     0
 45.637242 | -122.650898 |     0
 45.637242 | -122.650898 |     0
  45.63494 | -122.671312 |     0
 45.632768 | -122.672697 |     0
  45.62881 | -122.672687 |     0
 45.628523 | -122.670572 |     0
 45.628523 | -122.670572 |     0
  45.63305 | -122.670437 |     0
 45.633225 | -122.658482 |     0
 45.638387 | -122.647788 |     0
  45.63828 |  -122.64591 |     0
 45.637878 | -122.641037 |     0
 45.637262 | -122.630215 |     0
 45.638303 | -122.626333 |     0
 45.638303 | -122.626333 |     0
 45.649723 | -122.586052 |     0
 45.650817 | -122.583833 |     0
 45.653467 | -122.586928 |     0
 45.654002 | -122.587393 |     0
 45.656288 | -122.584357 |     0
 45.656085 | -122.587438 |     0
 45.656077 | -122.588178 |     0
 45.656077 | -122.588183 |     0
 45.656077 | -122.588183 |     0
 45.656077 | -122.588183 |     0
  45.65453 | -122.588053 |     0
 45.653172 | -122.586858 |     0
 45.645328 | -122.597765 |     0
  45.63861 | -122.625903 |     0
 45.638473 | -122.647227 |     0
 45.634932 | -122.670208 |     0
 45.634932 | -122.670208 |     0
 45.634932 | -122.670208 |     0
 45.632688 | -122.672707 |     0
 45.632688 | -122.672707 |     0
 45.632688 | -122.672707 |     0
 45.628833 |   -122.6727 |     0
 45.628637 | -122.670563 |     0
 45.631723 | -122.670487 |     0
 45.634772 | -122.670393 |     0
 45.633215 | -122.658475 |     0
 45.640093 | -122.620493 |     0
 45.641092 | -122.616863 |     0
 45.644628 | -122.601182 |     0
 45.650893 | -122.583693 |     0
 45.653807 |  -122.58724 |     0
 45.653807 |  -122.58724 |     0
 45.656167 | -122.587493 |     0
 45.656015 | -122.588487 |     0
  45.63676 | -122.604955 |     0
 45.636663 | -122.600397 |     0
 45.638665 | -122.600065 |     0
 45.644498 | -122.600608 |     0
 45.644517 | -122.600607 |     0
 45.653923 | -122.587795 |     0
 45.656205 | -122.587557 |     0
 45.654445 | -122.587982 |     0
 45.654445 | -122.587982 |     0
